nmols: 10
#ich idx-head idx-tail (indexes start at 0)
0 175 758
1 1125 1708
2 2075 2658
3 3025 3608
4 3975 4558
5 4925 5508
6 5875 6458
7 6825 7408
8 7775 8358
9 8725 9308
